Title: Morphologically abnormal structure - PanCareSurPass Project HL7 FHIR Implementation Guide v0.2.0

Description: 

Table 1:
                                                                                                                                                                                                                                                                                           0                                                                                                                                                                                                                                                                                            1                                                                                                                                                                                                                                                                                            2                                                                                                                                                                                                                                                                                            3                                                                                                                                                                                                                                                                                            4
                                                                                                                                                                                                              Official URL: http://hl7.eu/fhir/ig/pcsp/ValueSet/morphologicAbnormality-eu-vs                                                                                                                                                                                                               Official URL: http://hl7.eu/fhir/ig/pcsp/ValueSet/morphologicAbnormality-eu-vs                                                                                                                                                                                                               Official URL: http://hl7.eu/fhir/ig/pcsp/ValueSet/morphologicAbnormality-eu-vs                                                                                                                                                                                                               Official URL: http://hl7.eu/fhir/ig/pcsp/ValueSet/morphologicAbnormality-eu-vs                                                                                                                                                                                                                                                                              Version:  0.2.0
                                                                                                                                                                                                                                                                     Draft  as of 2024-05-27                                                                                                                                                                                                                                                                      Draft  as of 2024-05-27                                                                                                                                                                                                                                                                      Draft  as of 2024-05-27                                                                                                                                                                                                                                                                      Draft  as of 2024-05-27                                                                                                                                                                                                                                                    Computable Name: MorphologicAbnormalityVS
Copyright/Legal: This value set includes content from SNOMED CT, which is copyright © 2002+ International Health Terminology Standards Development Organisation (IHTSDO), and distributed by agreement between IHTSDO and HL7. Implementer use of SNOMED CT is not covered by this agreement Copyright/Legal: This value set includes content from SNOMED CT, which is copyright © 2002+ International Health Terminology Standards Development Organisation (IHTSDO), and distributed by agreement between IHTSDO and HL7. Implementer use of SNOMED CT is not covered by this agreement Copyright/Legal: This value set includes content from SNOMED CT, which is copyright © 2002+ International Health Terminology Standards Development Organisation (IHTSDO), and distributed by agreement between IHTSDO and HL7. Implementer use of SNOMED CT is not covered by this agreement Copyright/Legal: This value set includes content from SNOMED CT, which is copyright © 2002+ International Health Terminology Standards Development Organisation (IHTSDO), and distributed by agreement between IHTSDO and HL7. Implementer use of SNOMED CT is not covered by this agreement Copyright/Legal: This value set includes content from SNOMED CT, which is copyright © 2002+ International Health Terminology Standards Development Organisation (IHTSDO), and distributed by agreement between IHTSDO and HL7. Implementer use of SNOMED CT is not covered by this agreement

Table 2:
       0                      1                                                                                         2
    Code                 System                                                                                   Display
49755003 http://snomed.info/sct                                                                Abnormal tissue appearance
17569003 http://snomed.info/sct                                                                        Emphysematous bleb
17665002 http://snomed.info/sct                                                                                Metaplasia
17672001 http://snomed.info/sct                                                                     Accumulation of fluid
17684004 http://snomed.info/sct                                                                              Protein cast
17734002 http://snomed.info/sct                                                                      Chediak-Higashi cell
17781001 http://snomed.info/sct                                                                        Curvilinear bodies
17815009 http://snomed.info/sct                                                               Sudanophilic stain reaction
17930004 http://snomed.info/sct                                                                                Neuronevus
17941002 http://snomed.info/sct                                                                        Arteriolosclerosis
17968002 http://snomed.info/sct                                                                     Mucinous degeneration
18016009 http://snomed.info/sct                                                                           Phlebosclerosis
18048008 http://snomed.info/sct                                                     Squamous cell carcinoma, keratinizing
18064000 http://snomed.info/sct                                                                                Achromasia
18072003 http://snomed.info/sct                                                                              Micronucleus
18105004 http://snomed.info/sct                                                      Endometrioid adenofibroma, malignant
18115005 http://snomed.info/sct                                                                  Pathologic calcification
18126004 http://snomed.info/sct                                                                            Diverticulitis
18130001 http://snomed.info/sct                                                                       Gunshot wound, exit
18174004 http://snomed.info/sct                                                                               Brown edema
18189008 http://snomed.info/sct                                                                          Gudden's atrophy
18203003 http://snomed.info/sct                                           Non-communicating cerebrospinal fluid retention
18295000 http://snomed.info/sct                                                                          Double structure
18334002 http://snomed.info/sct                                                                        Fracture, stellate
18348002 http://snomed.info/sct                                                                   Queyrat's erythroplasia
18450009 http://snomed.info/sct                                              Malignant melanoma in precancerous melanosis
18465005 http://snomed.info/sct                                                                  Anomalous origin of vein
18498000 http://snomed.info/sct                                                             Acute membranous inflammation
18568009 http://snomed.info/sct                                                                   Anastomosis, end to end
18588008 http://snomed.info/sct                                                                Synovial sarcoma, biphasic
18655006 http://snomed.info/sct                                                                            Depigmentation
18680006 http://snomed.info/sct                                       Intraductal carcinoma and lobular carcinoma in situ
18695008 http://snomed.info/sct                                                                              Hyaline body
18727002 http://snomed.info/sct                                                                              C cell tumor
18765009 http://snomed.info/sct                                                                  Sclerosing lipogranuloma
18799007 http://snomed.info/sct                                                                Invasive hydatidiform mole
18802003 http://snomed.info/sct                                                                          External fistula
18854008 http://snomed.info/sct                                                                  Struma ovarii, malignant
18861007 http://snomed.info/sct                                                           Granulosa cell tumor, malignant
18915006 http://snomed.info/sct                                                                             Dense tubules
18958005 http://snomed.info/sct                                                                           Councilman body
18977007 http://snomed.info/sct                                                      Adrenal cortical adenoma, clear cell
19010006 http://snomed.info/sct                                                                      Hyaline degeneration
19071004 http://snomed.info/sct                                                                     Epithelioid leiomyoma
19128006 http://snomed.info/sct                                                                       Hyperorthokeratosis
19134004 http://snomed.info/sct                                                                      Fascial fibrosarcoma
19137006 http://snomed.info/sct                                                                         Marantic thrombus
19227008 http://snomed.info/sct                                                                              Foreign body
19316008 http://snomed.info/sct                                                                               Cytoid body
19329008 http://snomed.info/sct                                                Adrenal cortical adenoma, glomerulosa cell
19340000 http://snomed.info/sct                                                     Malignant lymphoma, lymphoplasmacytic
19365003 http://snomed.info/sct                                                                             Acute empyema
19380009 http://snomed.info/sct                                   Sclerosing segmental glomerulosclerosis with hyalinosis
19436005 http://snomed.info/sct                                                                            Stain reaction
19438006 http://snomed.info/sct                                                                     Feathery degeneration
19504001 http://snomed.info/sct                                                                    Serofibrinous effusion
19561006 http://snomed.info/sct                                                                   Congenital levorotation
19571008 http://snomed.info/sct                                                                      Multiple open wounds
19607003 http://snomed.info/sct                                                                         Endoreduplication
19614001 http://snomed.info/sct                                                                            Lightning burn
19633006 http://snomed.info/sct                                                                               Mucous cyst
19643009 http://snomed.info/sct                                                                              Pyogranuloma
19651007 http://snomed.info/sct                                                                           Micromyeloblast
19668006 http://snomed.info/sct                                                               Parabasal cells predominate
19669003 http://snomed.info/sct                                                                 Erythrocyte agglutination
19672005 http://snomed.info/sct                                                                                 Condyloma
19685008 http://snomed.info/sct                                                                                    Stasis
19756007 http://snomed.info/sct                                                                     Gastrinoma, malignant
19795008 http://snomed.info/sct                                                                                Brain sand
19836000 http://snomed.info/sct                                                                        Deforming fibrosis
19897006 http://snomed.info/sct                                                              Melanotic psammomatous MPNST
19906005 http://snomed.info/sct                                                                            Retinoblastoma
19909003 http://snomed.info/sct                                                                        Complement deposit
19921004 http://snomed.info/sct                                                                        Compression injury
19928005 http://snomed.info/sct                                                                              Fibromatosis
19929002 http://snomed.info/sct                                                                            Angiomyolipoma
19940005 http://snomed.info/sct                                                                           Lichenification
19952003 http://snomed.info/sct                                                                Elastic vascular sclerosis
19988008 http://snomed.info/sct                                                                              Pseudoainhum
20012006 http://snomed.info/sct                                                                          Major open wound
20108002 http://snomed.info/sct                                                                     Intramural hemorrhage
20131002 http://snomed.info/sct                                                                          Chronic necrosis
20182004 http://snomed.info/sct                                                                              Myocytolysis
20194008 http://snomed.info/sct                                                                    Hyperplastic dystrophy
20256001 http://snomed.info/sct                                                                   Glandular proliferation
20351009 http://snomed.info/sct                                                                             Adnexal nevus
20365006 http://snomed.info/sct                                             Cervical intraepithelial neoplasia, grade III
20369000 http://snomed.info/sct                                                               Chronic mucous inflammation
20380000 http://snomed.info/sct                                                                Ameloblastic odontosarcoma
20456003 http://snomed.info/sct                                                                                Loose body
20462008 http://snomed.info/sct                                                                             Ameloblastoma
20464009 http://snomed.info/sct                                                                   Perforated diverticulum
20473001 http://snomed.info/sct                                                                       Stellate laceration
20589000 http://snomed.info/sct                                               Pappenheimer body (morphologic abnormality)
20601007 http://snomed.info/sct                                                                      Flattening deformity
20667008 http://snomed.info/sct                                                                                Myosarcoma
20700001 http://snomed.info/sct                                                                 Fracture, closed, oblique
20717008 http://snomed.info/sct                                                            Atherosclerotic fibrous plaque
20741006 http://snomed.info/sct                                                                                   Hydrops
20774006 http://snomed.info/sct                                                                      Re-epithelialization
20776008 http://snomed.info/sct                                                                             Adenolymphoma
20810002 http://snomed.info/sct                                                                               Myelolipoma
20829008 http://snomed.info/sct                                                                 Endometrioid adenofibroma
20893004 http://snomed.info/sct                                                                      Polypoid hyperplasia
20894005 http://snomed.info/sct                                                                            Mallory bodies
20946005 http://snomed.info/sct                                                                          Fracture, closed
20955008 http://snomed.info/sct                                                                     Insulinoma, malignant
20985003 http://snomed.info/sct                                                            Verrucous keratotic hemangioma
21008007 http://snomed.info/sct                                                                        Cystadenocarcinoma
21046000 http://snomed.info/sct                                                                        Dalen-Fuchs nodule
21103001 http://snomed.info/sct                                                                            Acute fibrosis
21135001 http://snomed.info/sct                                                             Multiple superficial injuries
21139007 http://snomed.info/sct                                                                              Organization
21181001 http://snomed.info/sct                                                                           Thymoma, benign
21326004 http://snomed.info/sct                                                           Small cell-large cell carcinoma
21386001 http://snomed.info/sct                                                                   Foreign body giant cell
21396005 http://snomed.info/sct                                                                        Pleomorphic lipoma
21444008 http://snomed.info/sct                                                                        Microglial nodules
21453001 http://snomed.info/sct                                                                          Massive necrosis
21465002 http://snomed.info/sct                                                         Abnormally short and broad growth
21589007 http://snomed.info/sct                                                                    Ependymoma, anaplastic
21718009 http://snomed.info/sct                                                                                      Cast
21720007 http://snomed.info/sct                                                                           Electrical burn
21912003 http://snomed.info/sct                                                          Malignant teratoma, intermediate
21925006 http://snomed.info/sct                                                                     Neuroglial-lined cyst
21930005 http://snomed.info/sct                                                                        Trabecular adenoma
21947006 http://snomed.info/sct                                                                      Compression fracture
21968007 http://snomed.info/sct                                                   Papillary carcinoma, follicular variant
21971004 http://snomed.info/sct                                                                     Plasma cell granuloma
21980004 http://snomed.info/sct                                                                    Prestenotic dilatation
21997005 http://snomed.info/sct                                                                        Massive disruption
22024005 http://snomed.info/sct                                                                               Lipoadenoma
22036004 http://snomed.info/sct                                                                            Pseudoaneurysm
22039006 http://snomed.info/sct                                                                         Ruptured aneurysm
22084008 http://snomed.info/sct                                                                     Postmortem blood clot
22116003 http://snomed.info/sct                                                              Papillary serous cystadenoma
22197008 http://snomed.info/sct                                                                   Burkitt's cell leukemia
22217002 http://snomed.info/sct                                                                              Mixed glioma
22222002 http://snomed.info/sct                                                          Muscle fiber small group atrophy
22257004 http://snomed.info/sct                                                                         Fibrous hamartoma
22287005 http://snomed.info/sct                                                               Eosinophilic stain reaction
22303008 http://snomed.info/sct                                                                                   Version
22331004 http://snomed.info/sct                                                                  Acute monocytic leukemia
22333001 http://snomed.info/sct                                                                         Uric acid infarct
22341001 http://snomed.info/sct                                                                        Thrombosed varices
22427006 http://snomed.info/sct                                                                     Elastoid degeneration
22483007 http://snomed.info/sct                                                        Radiation injury with inflammation
22517003 http://snomed.info/sct                                                                      Subependymal gliosis
22524002 http://snomed.info/sct                                                                         Warty dyskeratoma
22640007 http://snomed.info/sct                                                                       Pathologic fracture
22641006 http://snomed.info/sct                                                                           Serous effusion
22687000 http://snomed.info/sct                                                                      Large cell carcinoma
22694002 http://snomed.info/sct                                                   Adenocarcinoma with apocrine metaplasia
22725004 http://snomed.info/sct                                                High-grade squamous intraepithelial lesion
22858003 http://snomed.info/sct                                                                   Connective tissue nevus
22984005 http://snomed.info/sct                                                             Moderate columnar cell atypia
22995004 http://snomed.info/sct                                                                 Focal nodular hyperplasia
23041001 http://snomed.info/sct                                                                       Sinus histiocytosis
23048007 http://snomed.info/sct                                                                            Marinesco body
23108001 http://snomed.info/sct                                                                 Mild squamous cell atypia
23109009 http://snomed.info/sct                                                               Pseudosarcomatous carcinoma
23255001 http://snomed.info/sct                                                                   Cementoblastoma, benign
23280001 http://snomed.info/sct                                                                Isochromosome for long arm
23286007 http://snomed.info/sct                                                       Fracture, delayed union, incomplete
23290009 http://snomed.info/sct                                                                     Glandular hyperplasia
23305007 http://snomed.info/sct                                                       Macrocytic hyperchromic erythrocyte
23345003 http://snomed.info/sct                                                                           Ring chromosome
23382007 http://snomed.info/sct                                                                           Stress fracture
23444003 http://snomed.info/sct                                                        Mixed acidophil-basophil carcinoma
23482006 http://snomed.info/sct                                                                         Avulsion fracture
23521003 http://snomed.info/sct                                                                       Glycogen deposition
23539007 http://snomed.info/sct                                                                       Organizing hematoma
23604003 http://snomed.info/sct                                                                   Cartilaginous hamartoma
23620008 http://snomed.info/sct                                                                                Acanthosis
23839001 http://snomed.info/sct                                                                          Chylous effusion
23844008 http://snomed.info/sct                                                                     Fibrosiderotic nodule
23870009 http://snomed.info/sct                                                    Hypersecretory gestational endometrium
23990004 http://snomed.info/sct                                                            Fracture, ununited, comminuted
24007003 http://snomed.info/sct                                                              Clear cell sarcoma of kidney
24016004 http://snomed.info/sct                                                                   Corrected transposition
24017008 http://snomed.info/sct                                                                         Meibomian adenoma
24018003 http://snomed.info/sct                                                                         Enterogenous cyst
24045002 http://snomed.info/sct                                                                      Intramuscular lipoma
24072005 http://snomed.info/sct                                                                            Acute leukemia
24183004 http://snomed.info/sct                                                                           Fibrinous polyp
24216005 http://snomed.info/sct                                                                        Congenital absence
24244006 http://snomed.info/sct                                                                             Brown atrophy
24253004 http://snomed.info/sct                                                           Squamous intraepithelial lesion
24283008 http://snomed.info/sct                                                                  Serosanguineous effusion
24327009 http://snomed.info/sct                                                                             Struma ovarii
24373006 http://snomed.info/sct                                                            Pregnancy alteration of vagina
24389009 http://snomed.info/sct                                                                  Injection site granuloma
24398007 http://snomed.info/sct                                                       Nuclear/cytoplasmic ratio decreased
24421006 http://snomed.info/sct                                                                    Subcapsular hemorrhage
24481008 http://snomed.info/sct                                                                  Hypersegmented leukocyte
24482001 http://snomed.info/sct                                                                         Bronchial adenoma
24505004 http://snomed.info/sct                                                                   Carcinoma, diffuse type
24531002 http://snomed.info/sct                                                                            Complex caries
24551003 http://snomed.info/sct                                                                Arteriovenous malformation
24582004 http://snomed.info/sct                                                              Pseudohypertrophic dystrophy
24604009 http://snomed.info/sct                                                                        Medullomyoblastoma
24645001 http://snomed.info/sct                                                                          Guarnieri bodies
24653009 http://snomed.info/sct                                                             Spindle cell melanoma, type A
24762001 http://snomed.info/sct                                                                      Pilomatrix carcinoma
24804006 http://snomed.info/sct                                                                        Wolffian duct rest
24811005 http://snomed.info/sct                                                                       Serous inflammation
24815001 http://snomed.info/sct                                                     Sertoli cell tumor with lipid storage
24827003 http://snomed.info/sct                                                                 Abnormal white blood cell
24887001 http://snomed.info/sct                                                                                Maceration
25006003 http://snomed.info/sct                                                                            Navicular cell
25063008 http://snomed.info/sct                                                                      Involutional atrophy
25081006 http://snomed.info/sct                                                                            Nephroblastoma
25088000 http://snomed.info/sct                                                                                    Dimple
25154008 http://snomed.info/sct                                          Blister due to degeneration of the basement zone
25190001 http://snomed.info/sct                                                           Adenocarcinoma, intestinal type
25201003 http://snomed.info/sct                                                                           Epidermal nevus
25239006 http://snomed.info/sct                                                                           Lymphangiomyoma
25295002 http://snomed.info/sct                                                                               Phytobezoar
25322007 http://snomed.info/sct                                                                                Dilatation
25370001 http://snomed.info/sct                                                                  Hepatocellular carcinoma
25371002 http://snomed.info/sct                                                        High level estrogen effect present
25499005 http://snomed.info/sct                                                                      Seborrheic keratosis
25603007 http://snomed.info/sct                                                                         Ossifying fibroma
25624002 http://snomed.info/sct                                                                       Dysplastic platelet
25659002 http://snomed.info/sct                                              Narrowed structure (morphologic abnormality)
25694009 http://snomed.info/sct                                                                                    Papule
25723000 http://snomed.info/sct                                                                                 Dysplasia
25733008 http://snomed.info/sct                                                                 Burn injury with charring
25774008 http://snomed.info/sct                                                             Anomalous arterial connection
25840002 http://snomed.info/sct                                                                               Deep caries
25845007 http://snomed.info/sct                                                                             Healing ulcer
25874003 http://snomed.info/sct                                          Endometrioid adenofibroma, borderline malignancy
25889007 http://snomed.info/sct                                                                      Fibrous histiocytoma
25910003 http://snomed.info/sct                                                                       Papillary carcinoma
25979007 http://snomed.info/sct                                                                 Acute mucous inflammation
26019009 http://snomed.info/sct                                                            Retinoblastoma, differentiated
26036001 http://snomed.info/sct                                                                               Obstruction
26138003 http://snomed.info/sct                                                                       Gliomatosis cerebri
26209007 http://snomed.info/sct                                                                              Giant comedo
26211003 http://snomed.info/sct                                                              Juxtacortical chondrosarcoma
26246006 http://snomed.info/sct                                                                  Plasma cell inflammation
26269009 http://snomed.info/sct                                                                   Poststenotic dilatation
26310004 http://snomed.info/sct                                                                                      Fold
26317001 http://snomed.info/sct                                                                               Acute ulcer
26325004 http://snomed.info/sct                                                                       Magnocellular nevus
26344006 http://snomed.info/sct                                                                 Anomalous venous drainage
26372004 http://snomed.info/sct                                                                                   Luteoma
26396009 http://snomed.info/sct                                                                   Dislocation, incomplete
26496005 http://snomed.info/sct                                                             Atypical fibrous histiocytoma
26514007 http://snomed.info/sct                                                                            Draining wound
26545006 http://snomed.info/sct                                                                   Macrofollicular adenoma
26638004 http://snomed.info/sct                                                                  Water-clear cell adenoma
26696002 http://snomed.info/sct                                                                             Chemical burn
26713004 http://snomed.info/sct                                                                    Non-occlusive thrombus
26727009 http://snomed.info/sct                                                                  Multiple thromboembolism
26735007 http://snomed.info/sct                                                                          Gynandroblastoma
26751004 http://snomed.info/sct                                                                   Organizing inflammation
26759002 http://snomed.info/sct                                                                            Embryonal rest
26810009 http://snomed.info/sct                                                                             Angiokeratoma
26819005 http://snomed.info/sct                                                                                 Tart cell
26860003 http://snomed.info/sct                                                                     Secondary hypertrophy
26888009 http://snomed.info/sct                                                              Odontogenic tumor, malignant
26927002 http://snomed.info/sct                                                                          Minor disruption
26996000 http://snomed.info/sct                                                                            Hyperkeratosis
27006004 http://snomed.info/sct                                                                           Vasculitic rash
27058005 http://snomed.info/sct                                                    Necrotizing granulomatous inflammation
27078002 http://snomed.info/sct                                                                    Papillary cystic tumor
27090000 http://snomed.info/sct                                                               Transitional cell carcinoma
27092008 http://snomed.info/sct                                                                 Ameloblastic fibrosarcoma
27230006 http://snomed.info/sct                                                                        Basal cell adenoma
27266007 http://snomed.info/sct                                                                        Pseudo-obstruction
27313007 http://snomed.info/sct                                                                       Spindle cell lipoma
27317008 http://snomed.info/sct                                                                    Complete transposition
27325005 http://snomed.info/sct                                                               Atypical gastric metaplasia
27329004 http://snomed.info/sct                                                                   Basophilic degeneration
27367001 http://snomed.info/sct                                                                                   Wrinkle
27391005 http://snomed.info/sct                                                                       Hamartomatous polyp
27461004 http://snomed.info/sct                                              Immunoproliferative small intestinal disease
27510006 http://snomed.info/sct                                                                  Fracture, open, stellate
27515001 http://snomed.info/sct                                                                                  Avulsion
27551008 http://snomed.info/sct                                                                                 Stricture
27580004 http://snomed.info/sct                                                        Abnormal nuclear/cytoplasmic ratio
27605001 http://snomed.info/sct                                                        Endometrial gestational alteration
27721004 http://snomed.info/sct                                                                         Biliary hamartoma
27799005 http://snomed.info/sct                                                         Postinflammatory hypopigmentation
27809005 http://snomed.info/sct                                                                   Progressive obstruction
27849002 http://snomed.info/sct                                                                        Myxoid liposarcoma
27876002 http://snomed.info/sct                                                                         Multiple infarcts
27881006 http://snomed.info/sct                                                                               Bony callus
27890004 http://snomed.info/sct                                                              Cervical mucous arborization
27925004 http://snomed.info/sct                                                                                    Nodule
27952009 http://snomed.info/sct                                                                 Congenital multiseptation
28047004 http://snomed.info/sct                                                                       Embryonal carcinoma
28087009 http://snomed.info/sct                                                                   Fracture, delayed union
28126000 http://snomed.info/sct                                                                Severe koilocytotic atypia
28146005 http://snomed.info/sct                                                                  Lipochrome histiocytosis
28173006 http://snomed.info/sct                                            Follicular adenocarcinoma, well differentiated
28208008 http://snomed.info/sct                                                                         Edematous infarct
28218003 http://snomed.info/sct                                                               Severe columnar cell atypia
28237007 http://snomed.info/sct                                                                    Melanotic neurofibroma
28307001 http://snomed.info/sct                                                                                 Germinoma
28325008 http://snomed.info/sct                                                                              Polyembryoma
28351005 http://snomed.info/sct                                                                               Myxosarcoma
28543008 http://snomed.info/sct                                                                             Visceromegaly
28558000 http://snomed.info/sct                                                                    Villous adenocarcinoma
28569002 http://snomed.info/sct                                                                       Muscle fiber change
28655007 http://snomed.info/sct                                                          Liposarcoma, well differentiated
28727003 http://snomed.info/sct                                                                          Odontogenic cyst
28733007 http://snomed.info/sct                                                                         Compound odontoma
28781000 http://snomed.info/sct                                                                     Internal hyperostosis
28789003 http://snomed.info/sct                                                                              Pancake cell
28831000 http://snomed.info/sct                                                                    Gunshot contusion ring
28836005 http://snomed.info/sct                                                                        Fracture, impacted
28878004 http://snomed.info/sct                                                                           Fibrin thrombus
28950004 http://snomed.info/sct                                                              Acute promyelocytic leukemia
28953002 http://snomed.info/sct                                                                           Angiomyosarcoma
28960008 http://snomed.info/sct                                                                          Arteriosclerosis
29020002 http://snomed.info/sct                                                                          Complex odontoma
29144003 http://snomed.info/sct                                                                             Central cores
29185008 http://snomed.info/sct                                                                        Fatty degeneration
29209006 http://snomed.info/sct                                                                    Alzheimer glial change
29370006 http://snomed.info/sct                                                               Pheochromocytoma, malignant
29463007 http://snomed.info/sct                                                                              Keratin plug
29483008 http://snomed.info/sct                                                             Calcified atheromatous plaque
29696001 http://snomed.info/sct                                                                                  Prolapse
29771007 http://snomed.info/sct                                                                        Wolffian body rest
29792007 http://snomed.info/sct                                                                 Trabecular adenocarcinoma
29856000 http://snomed.info/sct                                                                       Chromosome fragment
29996004 http://snomed.info/sct                                                                                 Tetrasomy
30098003 http://snomed.info/sct                                                                                 Hyperemia
30156004 http://snomed.info/sct                                                                      Cribriform carcinoma
30213001 http://snomed.info/sct                                                                           Lymphatic edema
30217000 http://snomed.info/sct                                                                             Proliferation
30285000 http://snomed.info/sct                                                                                   Verruca
30289006 http://snomed.info/sct                                                                    Endometrioid carcinoma
30301008 http://snomed.info/sct                                                                   Microfollicular adenoma
30321009 http://snomed.info/sct                                                                             Remyelination
30383009 http://snomed.info/sct                                                         Mesothelioma, biphasic, malignant
30386001 http://snomed.info/sct                                                            Radiation injury with necrosis
30419000 http://snomed.info/sct                                                                               Leukostasis
30425001 http://snomed.info/sct                                                                                Osteolysis
30469008 http://snomed.info/sct                                                                                Buhot cell
30494009 http://snomed.info/sct                                                                          Junctional nevus
30543000 http://snomed.info/sct                                                                      Fracture, incomplete
30546008 http://snomed.info/sct                                                                 Clear cell adenocarcinoma
30566004 http://snomed.info/sct                                      Noninfiltrating intraductal papillary adenocarcinoma
30649006 http://snomed.info/sct                                                                          Basal cell tumor
30651005 http://snomed.info/sct                                                            Menstrual alteration of vagina
30685006 http://snomed.info/sct                                                             Atypical lymphoid hyperplasia
30691008 http://snomed.info/sct                                                                Anomalous origin of artery
30699005 http://snomed.info/sct                                                                        Carotid body tumor
30713000 http://snomed.info/sct                                                                       Hypernephroid tumor
30727005 http://snomed.info/sct                                                                  Capillary telangiectasia
30771009 http://snomed.info/sct                                                                  Heavy metal pigmentation
30812002 http://snomed.info/sct                                                                     Overriding structures
30867001 http://snomed.info/sct                                                                             Carnification
30891005 http://snomed.info/sct                                                                             Mummification
30902005 http://snomed.info/sct                                                                  Fracture, open, impacted
30924005 http://snomed.info/sct                                                                          Rhabdomyosarcoma
30938003 http://snomed.info/sct                                                                       Langhans giant cell
30962008 http://snomed.info/sct                                                             Acute myelomonocytic leukemia
31040001 http://snomed.info/sct                                              Linear circular atrophy of lower extremities
31069005 http://snomed.info/sct                                                                     Fibroepithelial polyp
31092005 http://snomed.info/sct                                                                            Zahn's infarct
31098009 http://snomed.info/sct                                                                          Massive fibrosis
31104000 http://snomed.info/sct                                                              Hemangioendothelioma, benign
31113003 http://snomed.info/sct                                                                              Diverticulum
31131002 http://snomed.info/sct                                                                         Vipoma, malignant
31186001 http://snomed.info/sct                                                                                 Chondroma
31279000 http://snomed.info/sct                                                         Fracture, delayed union, stellate
31296004 http://snomed.info/sct                                                           Granulosa cell-theca cell tumor
31313009 http://snomed.info/sct                                                                         Bridging fibrosis
31390008 http://snomed.info/sct                                                                    Epithelial hyperplasia
31396002 http://snomed.info/sct                                                                     Goblet cell carcinoid
31470003 http://snomed.info/sct                                                                              Adenosarcoma
31478005 http://snomed.info/sct                                                                                  Rhagades
31511007 http://snomed.info/sct                                                                           Pseudoarthrosis
31590009 http://snomed.info/sct                                                                Ferrocalcinotic deposition
31593006 http://snomed.info/sct                                                                            Minimal lesion
31653004 http://snomed.info/sct                                                                   Fibromuscular dysplasia
31671006 http://snomed.info/sct                                                                             Pineoblastoma
31739005 http://snomed.info/sct                                                                Lateral abnormal curvature
31794002 http://snomed.info/sct                                                                 Sympathetic paraganglioma
31807009 http://snomed.info/sct                                                            Persistent embryonic structure
31830003 http://snomed.info/sct                                                        Ruptured epithelial inclusion cyst
31883006 http://snomed.info/sct                                                                                    Fusion
31980008 http://snomed.info/sct                                                                  Necrotizing inflammation
32008003 http://snomed.info/sct                                                             Mild transitional cell atypia
32037004 http://snomed.info/sct                                                                     Glomus jugulare tumor
32071008 http://snomed.info/sct                                                                         Strumal carcinoid
32140001 http://snomed.info/sct                                                                     Papillary cystadenoma
32224006 http://snomed.info/sct                                                                      Coagulative necrosis
32272007 http://snomed.info/sct                                                                Sweat gland adenocarcinoma
32274008 http://snomed.info/sct                                                          Stellate spontaneous pseudoscars
32288007 http://snomed.info/sct                                                                               Serous cyst
32296002 http://snomed.info/sct                                                                Intraductal papillomatosis
32322008 http://snomed.info/sct                                                                     Subchondral bone cyst
32408007 http://snomed.info/sct                                                                        Piecemeal necrosis
32416003 http://snomed.info/sct                                                                      Atypical hyperplasia
32434004 http://snomed.info/sct                                                                    Pulmonary adenomatosis
32456001 http://snomed.info/sct                                                              Desmoplastic medulloblastoma
32512003 http://snomed.info/sct                                                    Extra-adrenal paraganglioma, malignant
32651000 http://snomed.info/sct                                                Arteriolosclerosis with fibrinoid necrosis
32693004 http://snomed.info/sct                                                                             Demyelination
32837003 http://snomed.info/sct                                                                     Hemangioblastomatosis
32844007 http://snomed.info/sct                                                                     Mixed germ cell tumor
32884003 http://snomed.info/sct                                                                      Hematin pigmentation
32913002 http://snomed.info/sct                                                                       Medullary carcinoma
32915009 http://snomed.info/sct                                                                       Reed-Sternberg cell
32968003 http://snomed.info/sct                                                                    Inflammatory carcinoma
33059009 http://snomed.info/sct                                                                         Trichofolliculoma
33080003 http://snomed.info/sct                                                                        Fracture, ununited
33125008 http://snomed.info/sct                                                                   Hematoidin pigmentation
33170000 http://snomed.info/sct                                                                          Mucinous adenoma
33176006 http://snomed.info/sct                                                           Hemangioendothelioma, malignant
33178007 http://snomed.info/sct                                                     Fracture, delayed union, longitudinal
33196003 http://snomed.info/sct                                                                        Micromegakaryocyte
33288004 http://snomed.info/sct                                                                 Mild epithelial dysplasia
33377007 http://snomed.info/sct                                                                      Cavernous hemangioma
33385003 http://snomed.info/sct                                                                     Generalized recession
33387006 http://snomed.info/sct                                                                   Intracystic hyperplasia
33408004 http://snomed.info/sct                                                             Fracture, ununited, segmental
33429008 http://snomed.info/sct                                                            Menstrual involution of breast
33475000 http://snomed.info/sct                                                                           Neuropil thread
33560006 http://snomed.info/sct                                                                Subacute lymphoid leukemia
33593002 http://snomed.info/sct                                                                Vascular wall degeneration
33681003 http://snomed.info/sct                                                   Osteosarcoma in Paget's disease of bone
33851008 http://snomed.info/sct                                                                         Subacute necrosis
33872006 http://snomed.info/sct                                                                    Small non-cleaved cell
33873001 http://snomed.info/sct                                                                           Convoluted cell
33889003 http://snomed.info/sct                                                              Atypical lobular hyperplasia
33929001 http://snomed.info/sct                                                                    Epithelioid hemangioma
33940009 http://snomed.info/sct                                                                          Caseous necrosis
34058006 http://snomed.info/sct                                                                          Bowing deformity
34064004 http://snomed.info/sct                                                                              Karyorrhexis
34081008 http://snomed.info/sct                                           Post-radiation cytologic changes with dysplasia
